Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
,,,,,,,,,,,,,,,,"CYPRESS POINT VENTURES, LLC",11,FC0063127,12606 NE 95TH ST,,VANCOUVER,WA,986820000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,438.68,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7778873,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ROSAUERS PHARMACY #2 RX,11,BR2422703,1808 W THIRD AVE,,SPOKANE,WA,992010000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,433.9,F,,ZENPEP 10000U 100 DR,,,
,,,7778925,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,HIRON'S #1,11,AH1635777,185 EAST 18TH AVE,,EUGENE,OR,974010000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7778927,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ROSAUERS PHARMACY #7 RX,11,BR2422739,1724 W FRANCIS,,SPOKANE,WA,992050000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7778967,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"HALL'S DRUG CENTER, INC",11,BH8226169,"505 SOUTH TOWER AVE, STE 2",,CENTRALIA,WA,985310000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,,,
,,,7779108,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1832,11,BE6826979,90 STERLING HWY,,HOMER,AK,996030000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,,,
,,,7779879,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1525,11,BS4882622,13485 N.W. CORNELL ROAD,,PORTLAND,OR,972290000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7780263,,,,,,,,SS,,,DI,00010942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CABINET PEAKS MEDICAL CENTER,11,AS1242700,209 HEALTH PARK DRIVE,,LIBBY,MT,599230000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7780341,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MARK'S CAMANO PHARMACY,11,FM0108375,370 N E CAMANO DR SUITE 6,,CAMANO ISLAND,WA,982820000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7780674,,,,,,,,SS,,,DI,00008573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PROVIDENCE HOLY FAMILY 340B,11,AH0984965,5633 NORTH LIDGERWOOD ST,,SPOKANE,WA,992080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,4,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,799.88,F,,BENTYL 10MG/ML 5X2ML,,,
,,,7780688,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MEDICAL ARTS PHARMACY AIR,11,BM4294524,"3300 PROVIDENCE DR, SUITE #101",,ANCHORAGE,AK,995080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,5,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,1084.75,F,,ZENPEP 10000U 100 DR,,,
,,,7780776,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1090,11,BS0883389,2685 MILL BAY ROAD,,KODIAK,AK,996150000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,438.68,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7780868,,,,,,,,SS,,,DI,00012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LAKELAND VILLAGE PHARMACY,11,AE4476936,2320 S. SALNAVE RD,,MEDICAL LAKE,WA,990220000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,12,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,1316.04,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7781054,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CONSONUS PHARM SVCS LLC OR,11,BC8673279,4560 SE INTERNATIONAL WAY,,MILWAUKIE,OR,972220000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7781071,,,,,,,,SS,,,DI,00014130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PROVIDENCE MEDFORD MED CTR PHY,11,AP1601536,1111 CRATER LAKE AVE,,MEDFORD,OR,975040000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,CT,,N4,58914008052,PI,3955812,MG,008052,CT,199.97,WH,1,399.94,F,,BENTYL 10MG/ML 5X2ML,,,
,,,7781085,,,,,,,,SS,,,DI,00012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,YAKIMA VALLEY SCHOOL PHARMACY,11,AY4329860,609 SPEYERS ROAD,,SELAH,WA,989420000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7781232,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GENEVA WOODS MAT-SU PHCY CSOS,11,BG8607941,3674 E COUNTRY FIELD CIR STE A,,WASILLA,AK,996540000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7781414,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,EAST VALLEY PHARMACY,11,FE3659692,7438 SOUTH D AVE STE C,,CONCRETE,WA,982370000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7781627,,,,,,,,SS,,,DI,00000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,N68095NAVAL HSP BREMERTON-PHCY,11,AN6859827,ONE BOONE ROAD,,BREMERTON,WA,983120000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,2127.48,F,,CANASA 1000MG 30 RECTAL,,,
,,,7781771,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"RELIANT RX, LLC",11,FR0517928,"120 N PINE ST, STE 156",,SPOKANE,WA,992020000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7782007,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1624,11,FS0831001,735 NORTHWEST GILMAN BLVD,,ISSAQUAH,WA,980270000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7782073,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,COST LESS SENIOR SERVICES LLC,11,BC7070232,14216 92ND AVE NW STE B,,GIG HARBOR,WA,983290000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,6,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,181.14,F,,AQUADEKS 60 SFG,,,
,,,7782099,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,A&H PHARMACEUTICAL SERVICES,11,BA9202312,610 W. MEEKER ST. SUITE 201,,KENT,WA,980320000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,7782120,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,HI-SCHOOL PHCY #600 MOT,11,BH4759835,6926 NE 4TH PLAIN BLVD #B,,VANCOUVER,WA,986610000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,7782180,,,,,,,,SS,,,DI,00008573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CONNELL FAMILY CLINIC 340B,11,FC3944344,1051 S. COLUMBIA AVE,,CONNELL,WA,993260000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7782346,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,HOMETOWN DRUGS - MADRAS,11,BT6187745,65 NE OAK ST STE 100,,MADRAS,OR,977410000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,,,
,,,7782443,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CEDAR VILLAGE PHARMACY,11,BC4048573,"206 E WALNUT ST, PO BOX 536",,WINLOCK,WA,985960000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7782488,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,COST LESS PRESCRIPTIONS,11,AC9747001,5431 S PACIFIC AVE,,TACOMA,WA,984080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1276.89,F,,ZENPEP 20000U 100 DR,,,
,,,7782591,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PILL BOX:SISTERS DRUG & GIFT,11,FP0042553,211 E. CASCADE,,SISTERS,OR,977590000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7782761,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,RITZVILLE DRUG COMPANY,11,BR9058428,209 W MAIN AVE; PO BOX 43,,RITZVILLE,WA,991690000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7782823,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,OCEAN PARK PHARMACY - CST,11,AT1447538,1501 BAY AVE,,OCEAN PARK,WA,986400000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7782959,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LEBANONS PILL BOX,11,AL1626019,185 MAIN ST,,LEBANON,OR,973550000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,20.9,F,,AQUADEKS 60ML PED BCHRY,,,
,,,7783100,,,,,,,,SS,,,DI,00008573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,OTHELLO FAMILY HEALTH CTR 340B,11,BC0891932,140 E. MAIN STREET,,OTHELLO,WA,993440000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7783124,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 2954,11,BS4154148,6519 MAIN  STREET,,BONNERS FERRY,ID,838050000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,,,
,,,7783183,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"CUSTOM PRESC SHOPPE, PACMED",11,BC8486638,"1313 E. MAPLE ST, STE 101",,BELLINGHAM,WA,982250000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,90.57,F,,AQUADEKS 60 SFG,,,
,,,7783244,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GOOD PHARMACY,11,FG1191422,8741 SOUTH TACOMA WAY,,LAKEWOOD,WA,984990000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,90.57,F,,AQUADEKS 60 SFG,,,
,,,7783307,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"CYPRESS POINT VENTURES, LLC",11,FC0063127,12606 NE 95TH ST,,VANCOUVER,WA,986820000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,,,
,,,7783398,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MARK'S CAMANO PHARMACY,11,FM0108375,370 N E CAMANO DR SUITE 6,,CAMANO ISLAND,WA,982820000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7783482,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FRED MEYER STORE #0208 RX,11,AR8371495,11325 S.E. MILL PLAIN BLVD,,VANCOUVER,WA,986840000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,410.11,WH,1,410.11,F,,RECTIV 0.4% 30GM,,,
,,,7783646,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"CYPRESS POINT VENTURES, LLC",11,FC0063127,12606 NE 95TH ST,,VANCOUVER,WA,986820000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,7783702,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 0382,11,BS0256087,3527 S.E. 122ND,,PORTLAND,OR,972360000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,313.34,F,,ZENPEP 15000U 100 DR,,,
,,,7783841,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1447,11,BS3572218,6901 N.E. SANDY BLVD.,,PORTLAND,OR,972130000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,7783916,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 0782,11,BS0264351,37601 HIGHWAY 26,,SANDY,OR,970550000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7783942,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1805,11,BC2462668,1650 W. NORTHERN LIGHTS BLVD,,ANCHORAGE,AK,995170000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,410.11,WH,1,410.11,F,,RECTIV 0.4% 30GM,,,
,,,7784222,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1078,11,AS3047784,2930 OCEAN BEACH HIGHWAY,,LONGVIEW,WA,986320000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7784513,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 0533,11,BS1777361,19150 WOODINVILLE-DUVALL RD,,WOODINVILLE,WA,980720000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,940.02,F,,ZENPEP 15000U 100 DR,,,
,,,7784550,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 0558,11,BS0965268,6911 COAL CREEK PKWY S.E.,,NEWCASTLE,WA,980590000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914078510,PI,2752160,MG,078510,EA,295.65,WH,1,295.65,F,,URSO 250MG 100,,,
,,,7784568,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1160,11,BS4285397,1600 PLAZA WAY,,WALLA WALLA,WA,993620000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7784581,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1246,11,BS7084483,6201  6TH AVE,,TACOMA,WA,984060000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,9,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,2820.06,F,,ZENPEP 15000U 100 DR,,,
,,,7784623,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 0307,11,BS3627203,215 E. ROSE STREET,,WALLA WALLA,WA,993620000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,7784627,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1294,11,BS3328401,210 WASHINGTON AVENUE SOUTH,,KENT,WA,980320000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7784633,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1297,11,BS2775421,23632 HWY 99,,EDMONDS,WA,980260000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7784709,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1503,11,BS5389653,520 CLEVELAND AVE,,TUMWATER,WA,985010000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,17,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,7235.71,F,,ZENPEP 20000U 100 DR,,,
,,,7784740,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 1550,11,BS5806673,7300 ROOSEVELT WAY NE,,SEATTLE,WA,981150000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,,,
,,,7785042,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SAFEWAY PHARMACY 3545,11,BS4078019,900 E. MERIDIAN STE 12,,MILTON,WA,983540000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,,,
,,,7785065,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ROSAUERS PHARMACY #39 RX,11,BR7600237,410 S. 72ND AVE.,,YAKIMA,WA,989080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050142,PI,4038238,MG,050142,EA,992.84,WH,1,992.84,F,,CANASA PAC 1000MG 42 RECTAL,,,
,,,7785122,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
